--- CORTEX SESSION START ---
--- CORTEX SESSION START ---
{"time":7.11994743,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.36182186,0.39635387,0.48796874,1,0.3339811],"enemies":[]}
{"time":7.23112011,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.36182186,0.39635387,0.48796874,1,0.3339811],"enemies":[]}
{"time":7.33917427,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.36182186,0.39635387,0.48796874,1,0.3339811],"enemies":[]}
{"time":7.4453845,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.36182186,0.39635387,0.48796874,1,0.3339811],"enemies":[]}
{"time":7.55804062,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.36182186,0.39635387,0.48796874,1,0.3339811],"enemies":[]}
{"time":7.66554403,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.36182186,0.36401996,0.48800105,1,0.3339811],"enemies":[]}
{"time":7.77361917,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.36182186,0.36401996,0.48800105,1,0.3339811],"enemies":[]}
{"time":7.88563251,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.36182186,0.36401996,0.48800105,1,0.3339811],"enemies":[]}
{"time":7.99778843,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.36182186,0.36401996,0.48800105,1,0.3339811],"enemies":[]}
{"time":8.10560417,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.37640187,0.39569196,0.48800161,0.70066935,0.32156825],"enemies":[]}
{"time":8.21815491,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.37640005,0.39573845,0.48805901,0.70067525,0.32156962],"enemies":[]}
{"time":8.33016777,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":8.43808842,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":8.55008888,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":8.66270447,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":8.77187824,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":8.88403606,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":8.99661541,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":9.10455894,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":9.21651077,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":9.32795906,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":9.43928814,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":9.55110645,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":9.66310406,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":9.7712059,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":9.88315487,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":9.99493599,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":10.10236073,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":10.21550274,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":10.32650089,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":10.43647099,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":10.54795742,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":10.65995693,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":10.76928997,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":10.88157845,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":10.99329472,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":11.0965004,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":11.20791817,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":11.31989574,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":11.43059158,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":11.54260445,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":11.65472698,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":11.76515293,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":11.87299156,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":11.98514938,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":12.09227753,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":12.20413303,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":12.31672001,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":12.42342472,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":12.53142262,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":12.64344788,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":12.75363255,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":12.86172009,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":12.97403049,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":13.08414364,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":13.19641399,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":13.30832767,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":13.4172678,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":13.52925396,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":13.64125347,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":13.75104141,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":13.86253834,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":13.97453499,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":14.08411121,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":14.19668674,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":14.30775642,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":14.41371155,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":14.5244875,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":14.63648796,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":14.74785995,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":14.85979939,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":14.9718008,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":15.08228302,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":15.19448662,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":15.30631161,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":15.41448784,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":15.52771568,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":15.638587,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":15.74331284,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":15.85117149,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":15.96317101,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":16.0779648,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":16.1896095,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":16.3016071,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":16.4121685,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":16.5235748,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":16.6315765,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":16.7438831,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":16.8567295,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":16.9681683,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":17.0766048,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":17.1932335,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":17.344862,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":17.4610653,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":17.6446838,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":17.7610569,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":17.9446182,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":18.0610447,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":18.2447414,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":18.3612061,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":18.5447903,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":18.6606636,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
{"time":18.7608967,"health":100,"armor":0,"ammo_shells":25,"ammo_nails":0,"ammo_rockets":0,"ammo_cells":0,"pos":[-880,-232,-15.96875],"vel":[0,0,0],"lidar":[0.3763884,0.42837635,0.48843607,0.70071405,0.32157889],"enemies":[]}
